evaluation_mode,mode,sample_index,num_gold,num_pred,tp,fp,fn,precision,recall,f1,accuracy
type_start_end_exact,type_start_end_exact,5549,3,3,1,2,2,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.2
type_start_end_exact,type_start_end_exact,5849,3,3,1,2,2,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.2
type_start_end_exact,type_start_end_exact,5927,6,7,2,5,4,0.2857142857142857,0.3333333333333333,0.30769230769230765,0.18181818181818182
type_start_end_exact,type_start_end_exact,597,4,3,1,2,3,0.3333333333333333,0.25,0.28571428571428575,0.16666666666666666
type_start_end_exact,type_start_end_exact,1030,2,5,1,4,1,0.2,0.5,0.28571428571428575,0.16666666666666666
type_start_end_exact,type_start_end_exact,1251,4,3,1,2,3,0.3333333333333333,0.25,0.28571428571428575,0.16666666666666666
type_start_end_exact,type_start_end_exact,2809,4,3,1,2,3,0.3333333333333333,0.25,0.28571428571428575,0.16666666666666666
type_start_end_exact,type_start_end_exact,2881,4,3,1,2,3,0.3333333333333333,0.25,0.28571428571428575,0.16666666666666666
type_start_end_exact,type_start_end_exact,2931,3,4,1,3,2,0.25,0.3333333333333333,0.28571428571428575,0.16666666666666666
type_start_end_exact,type_start_end_exact,3849,4,3,1,2,3,0.3333333333333333,0.25,0.28571428571428575,0.16666666666666666
type_start_end_exact,type_start_end_exact,4533,4,3,1,2,3,0.3333333333333333,0.25,0.28571428571428575,0.16666666666666666
type_start_end_exact,type_start_end_exact,2258,9,5,2,3,7,0.4,0.2222222222222222,0.2857142857142857,0.16666666666666666
type_start_end_exact,type_start_end_exact,3122,9,5,2,3,7,0.4,0.2222222222222222,0.2857142857142857,0.16666666666666666
type_start_end_exact,type_start_end_exact,2041,7,1,1,0,6,1.0,0.14285714285714285,0.25,0.14285714285714285
type_start_end_exact,type_start_end_exact,3875,7,1,1,0,6,1.0,0.14285714285714285,0.25,0.14285714285714285
type_start_end_exact,type_start_end_exact,4817,4,4,1,3,3,0.25,0.25,0.25,0.14285714285714285
type_start_end_exact,type_start_end_exact,4986,3,5,1,4,2,0.2,0.3333333333333333,0.25,0.14285714285714285
type_start_end_exact,type_start_end_exact,5393,4,4,1,3,3,0.25,0.25,0.25,0.14285714285714285
type_start_end_exact,type_start_end_exact,5807,7,1,1,0,6,1.0,0.14285714285714285,0.25,0.14285714285714285
type_start_end_exact,type_start_end_exact,205,5,4,1,3,4,0.25,0.2,0.22222222222222224,0.125
type_start_end_exact,type_start_end_exact,1549,7,2,1,1,6,0.5,0.14285714285714285,0.22222222222222224,0.125
type_start_end_exact,type_start_end_exact,1320,6,3,1,2,5,0.3333333333333333,0.16666666666666666,0.2222222222222222,0.125
type_start_end_exact,type_start_end_exact,4023,6,3,1,2,5,0.3333333333333333,0.16666666666666666,0.2222222222222222,0.125
type_start_end_exact,type_start_end_exact,5139,6,3,1,2,5,0.3333333333333333,0.16666666666666666,0.2222222222222222,0.125
type_start_end_exact,type_start_end_exact,2978,7,3,1,2,6,0.3333333333333333,0.14285714285714285,0.2,0.1111111111111111
type_start_end_exact,type_start_end_exact,2657,7,4,1,3,6,0.25,0.14285714285714285,0.18181818181818182,0.1
type_start_end_exact,type_start_end_exact,1445,6,5,1,4,5,0.2,0.16666666666666666,0.1818181818181818,0.1
type_start_end_exact,type_start_end_exact,2713,6,5,1,4,5,0.2,0.16666666666666666,0.1818181818181818,0.1
type_start_end_exact,type_start_end_exact,3643,6,5,1,4,5,0.2,0.16666666666666666,0.1818181818181818,0.1
type_start_end_exact,type_start_end_exact,3569,7,5,1,4,6,0.2,0.14285714285714285,0.16666666666666666,0.09090909090909091
type_start_end_exact,type_start_end_exact,3709,7,5,1,4,6,0.2,0.14285714285714285,0.16666666666666666,0.09090909090909091
type_start_end_exact,type_start_end_exact,5969,7,5,1,4,6,0.2,0.14285714285714285,0.16666666666666666,0.09090909090909091
type_start_end_exact,type_start_end_exact,2953,6,7,1,6,5,0.14285714285714285,0.16666666666666666,0.15384615384615383,0.08333333333333333
type_start_end_exact,type_start_end_exact,4909,7,6,1,5,6,0.16666666666666666,0.14285714285714285,0.15384615384615383,0.08333333333333333
type_start_end_exact,type_start_end_exact,2265,6,8,1,7,5,0.125,0.16666666666666666,0.14285714285714288,0.07692307692307693
type_start_end_exact,type_start_end_exact,721,7,8,1,7,6,0.125,0.14285714285714285,0.13333333333333333,0.07142857142857142
type_start_end_exact,type_start_end_exact,329,9,12,1,11,8,0.08333333333333333,0.1111111111111111,0.09523809523809525,0.05
type_start_end_exact,type_start_end_exact,4,0,0,0,0,0,0.0,0.0,0.0,1.0
type_start_end_exact,type_start_end_exact,6,0,0,0,0,0,0.0,0.0,0.0,1.0
type_start_end_exact,type_start_end_exact,7,0,0,0,0,0,0.0,0.0,0.0,1.0
type_start_end_exact,type_start_end_exact,25,2,2,0,2,2,0.0,0.0,0.0,0.0
type_start_end_exact,type_start_end_exact,30,1,1,0,1,1,0.0,0.0,0.0,0.0
type_start_end_exact,type_start_end_exact,33,1,1,0,1,1,0.0,0.0,0.0,0.0
type_start_end_exact,type_start_end_exact,49,1,1,0,1,1,0.0,0.0,0.0,0.0
type_start_end_exact,type_start_end_exact,53,1,1,0,1,1,0.0,0.0,0.0,0.0
type_start_end_exact,type_start_end_exact,62,4,0,0,0,4,0.0,0.0,0.0,0.0
type_start_end_exact,type_start_end_exact,65,2,2,0,2,2,0.0,0.0,0.0,0.0
type_start_end_exact,type_start_end_exact,79,1,0,0,0,1,0.0,0.0,0.0,0.0
type_start_end_exact,type_start_end_exact,85,1,1,0,1,1,0.0,0.0,0.0,0.0
type_start_end_exact,type_start_end_exact,93,4,3,0,3,4,0.0,0.0,0.0,0.0
type_start_end_exact,type_start_end_exact,95,4,0,0,0,4,0.0,0.0,0.0,0.0
type_start_end_exact,type_start_end_exact,101,4,3,0,3,4,0.0,0.0,0.0,0.0
type_start_end_exact,type_start_end_exact,105,1,0,0,0,1,0.0,0.0,0.0,0.0
type_start_end_exact,type_start_end_exact,108,1,1,0,1,1,0.0,0.0,0.0,0.0
type_start_end_exact,type_start_end_exact,109,1,1,0,1,1,0.0,0.0,0.0,0.0
type_start_end_exact,type_start_end_exact,111,1,1,0,1,1,0.0,0.0,0.0,0.0
type_start_end_exact,type_start_end_exact,113,1,0,0,0,1,0.0,0.0,0.0,0.0
type_start_end_exact,type_start_end_exact,117,2,0,0,0,2,0.0,0.0,0.0,0.0
type_start_end_exact,type_start_end_exact,132,2,1,0,1,2,0.0,0.0,0.0,0.0
type_start_end_exact,type_start_end_exact,134,2,0,0,0,2,0.0,0.0,0.0,0.0
type_start_end_exact,type_start_end_exact,135,2,0,0,0,2,0.0,0.0,0.0,0.0
type_start_end_exact,type_start_end_exact,139,1,2,0,2,1,0.0,0.0,0.0,0.0
type_start_end_exact,type_start_end_exact,162,0,0,0,0,0,0.0,0.0,0.0,1.0
type_start_end_exact,type_start_end_exact,163,0,0,0,0,0,0.0,0.0,0.0,1.0
type_start_end_exact,type_start_end_exact,165,5,3,0,3,5,0.0,0.0,0.0,0.0
type_start_end_exact,type_start_end_exact,169,1,0,0,0,1,0.0,0.0,0.0,0.0
type_start_end_exact,type_start_end_exact,173,1,1,0,1,1,0.0,0.0,0.0,0.0
type_start_end_exact,type_start_end_exact,181,1,1,0,1,1,0.0,0.0,0.0,0.0
type_start_end_exact,type_start_end_exact,192,1,0,0,0,1,0.0,0.0,0.0,0.0
type_start_end_exact,type_start_end_exact,197,6,6,0,6,6,0.0,0.0,0.0,0.0
type_start_end_exact,type_start_end_exact,221,1,1,0,1,1,0.0,0.0,0.0,0.0
type_start_end_exact,type_start_end_exact,233,5,2,0,2,5,0.0,0.0,0.0,0.0
type_start_end_exact,type_start_end_exact,237,1,1,0,1,1,0.0,0.0,0.0,0.0
type_start_end_exact,type_start_end_exact,239,1,1,0,1,1,0.0,0.0,0.0,0.0
type_start_end_exact,type_start_end_exact,240,0,0,0,0,0,0.0,0.0,0.0,1.0
type_start_end_exact,type_start_end_exact,245,3,0,0,0,3,0.0,0.0,0.0,0.0
type_start_end_exact,type_start_end_exact,249,1,0,0,0,1,0.0,0.0,0.0,0.0
type_start_end_exact,type_start_end_exact,269,1,1,0,1,1,0.0,0.0,0.0,0.0
type_start_end_exact,type_start_end_exact,273,2,1,0,1,2,0.0,0.0,0.0,0.0
type_start_end_exact,type_start_end_exact,282,1,0,0,0,1,0.0,0.0,0.0,0.0
type_start_end_exact,type_start_end_exact,291,1,3,0,3,1,0.0,0.0,0.0,0.0
type_start_end_exact,type_start_end_exact,297,0,0,0,0,0,0.0,0.0,0.0,1.0
type_start_end_exact,type_start_end_exact,299,0,0,0,0,0,0.0,0.0,0.0,1.0
type_start_end_exact,type_start_end_exact,301,2,3,0,3,2,0.0,0.0,0.0,0.0
type_start_end_exact,type_start_end_exact,302,2,2,0,2,2,0.0,0.0,0.0,0.0
type_start_end_exact,type_start_end_exact,304,1,1,0,1,1,0.0,0.0,0.0,0.0
type_start_end_exact,type_start_end_exact,305,1,2,0,2,1,0.0,0.0,0.0,0.0
type_start_end_exact,type_start_end_exact,311,2,0,0,0,2,0.0,0.0,0.0,0.0
type_start_end_exact,type_start_end_exact,322,2,2,0,2,2,0.0,0.0,0.0,0.0
type_start_end_exact,type_start_end_exact,323,2,0,0,0,2,0.0,0.0,0.0,0.0
type_start_end_exact,type_start_end_exact,326,3,0,0,0,3,0.0,0.0,0.0,0.0
type_start_end_exact,type_start_end_exact,330,9,5,0,5,9,0.0,0.0,0.0,0.0
type_start_end_exact,type_start_end_exact,333,2,2,0,2,2,0.0,0.0,0.0,0.0
type_start_end_exact,type_start_end_exact,338,1,1,0,1,1,0.0,0.0,0.0,0.0
type_start_end_exact,type_start_end_exact,346,1,2,0,2,1,0.0,0.0,0.0,0.0
type_start_end_exact,type_start_end_exact,357,4,0,0,0,4,0.0,0.0,0.0,0.0
type_start_end_exact,type_start_end_exact,380,0,0,0,0,0,0.0,0.0,0.0,1.0
type_start_end_exact,type_start_end_exact,382,0,0,0,0,0,0.0,0.0,0.0,1.0
type_start_end_exact,type_start_end_exact,395,0,0,0,0,0,0.0,0.0,0.0,1.0
type_start_end_exact,type_start_end_exact,397,1,0,0,0,1,0.0,0.0,0.0,0.0
type_start_end_exact,type_start_end_exact,409,1,2,0,2,1,0.0,0.0,0.0,0.0
type_start_end_exact,type_start_end_exact,410,1,2,0,2,1,0.0,0.0,0.0,0.0
type_start_end_exact,type_start_end_exact,415,1,1,0,1,1,0.0,0.0,0.0,0.0
type_start_end_exact,type_start_end_exact,423,1,0,0,0,1,0.0,0.0,0.0,0.0
type_start_end_exact,type_start_end_exact,434,1,0,0,0,1,0.0,0.0,0.0,0.0
type_start_end_exact,type_start_end_exact,445,2,1,0,1,2,0.0,0.0,0.0,0.0
type_start_end_exact,type_start_end_exact,454,1,0,0,0,1,0.0,0.0,0.0,0.0
type_start_end_exact,type_start_end_exact,465,1,2,0,2,1,0.0,0.0,0.0,0.0
type_start_end_exact,type_start_end_exact,466,1,0,0,0,1,0.0,0.0,0.0,0.0
type_start_end_exact,type_start_end_exact,484,1,1,0,1,1,0.0,0.0,0.0,0.0
type_start_end_exact,type_start_end_exact,494,2,3,0,3,2,0.0,0.0,0.0,0.0
type_start_end_exact,type_start_end_exact,510,1,1,0,1,1,0.0,0.0,0.0,0.0
type_start_end_exact,type_start_end_exact,511,1,0,0,0,1,0.0,0.0,0.0,0.0
type_start_end_exact,type_start_end_exact,512,0,0,0,0,0,0.0,0.0,0.0,1.0
type_start_end_exact,type_start_end_exact,517,1,1,0,1,1,0.0,0.0,0.0,0.0
type_start_end_exact,type_start_end_exact,521,4,1,0,1,4,0.0,0.0,0.0,0.0
type_start_end_exact,type_start_end_exact,525,2,5,0,5,2,0.0,0.0,0.0,0.0
type_start_end_exact,type_start_end_exact,537,1,1,0,1,1,0.0,0.0,0.0,0.0
type_start_end_exact,type_start_end_exact,542,4,0,0,0,4,0.0,0.0,0.0,0.0
type_start_end_exact,type_start_end_exact,545,1,1,0,1,1,0.0,0.0,0.0,0.0
type_start_end_exact,type_start_end_exact,546,1,1,0,1,1,0.0,0.0,0.0,0.0
type_start_end_exact,type_start_end_exact,553,1,1,0,1,1,0.0,0.0,0.0,0.0
type_start_end_exact,type_start_end_exact,561,5,7,0,7,5,0.0,0.0,0.0,0.0
type_start_end_exact,type_start_end_exact,569,2,0,0,0,2,0.0,0.0,0.0,0.0
type_start_end_exact,type_start_end_exact,588,2,1,0,1,2,0.0,0.0,0.0,0.0
type_start_end_exact,type_start_end_exact,590,2,1,0,1,2,0.0,0.0,0.0,0.0
type_start_end_exact,type_start_end_exact,591,2,1,0,1,2,0.0,0.0,0.0,0.0
type_start_end_exact,type_start_end_exact,613,1,1,0,1,1,0.0,0.0,0.0,0.0
type_start_end_exact,type_start_end_exact,625,2,2,0,2,2,0.0,0.0,0.0,0.0
type_start_end_exact,type_start_end_exact,626,2,0,0,0,2,0.0,0.0,0.0,0.0
type_start_end_exact,type_start_end_exact,632,0,0,0,0,0,0.0,0.0,0.0,1.0
type_start_end_exact,type_start_end_exact,640,1,2,0,2,1,0.0,0.0,0.0,0.0
type_start_end_exact,type_start_end_exact,646,1,0,0,0,1,0.0,0.0,0.0,0.0
type_start_end_exact,type_start_end_exact,654,3,0,0,0,3,0.0,0.0,0.0,0.0
type_start_end_exact,type_start_end_exact,661,1,1,0,1,1,0.0,0.0,0.0,0.0
type_start_end_exact,type_start_end_exact,671,3,0,0,0,3,0.0,0.0,0.0,0.0
type_start_end_exact,type_start_end_exact,674,7,0,0,0,7,0.0,0.0,0.0,0.0
type_start_end_exact,type_start_end_exact,676,2,1,0,1,2,0.0,0.0,0.0,0.0
type_start_end_exact,type_start_end_exact,678,2,2,0,2,2,0.0,0.0,0.0,0.0
type_start_end_exact,type_start_end_exact,681,0,0,0,0,0,0.0,0.0,0.0,1.0
type_start_end_exact,type_start_end_exact,693,1,0,0,0,1,0.0,0.0,0.0,0.0
type_start_end_exact,type_start_end_exact,699,0,0,0,0,0,0.0,0.0,0.0,1.0
type_start_end_exact,type_start_end_exact,705,1,3,0,3,1,0.0,0.0,0.0,0.0
type_start_end_exact,type_start_end_exact,713,1,1,0,1,1,0.0,0.0,0.0,0.0
type_start_end_exact,type_start_end_exact,716,0,0,0,0,0,0.0,0.0,0.0,1.0
type_start_end_exact,type_start_end_exact,726,1,1,0,1,1,0.0,0.0,0.0,0.0
type_start_end_exact,type_start_end_exact,728,1,1,0,1,1,0.0,0.0,0.0,0.0
type_start_end_exact,type_start_end_exact,730,1,0,0,0,1,0.0,0.0,0.0,0.0
type_start_end_exact,type_start_end_exact,731,1,1,0,1,1,0.0,0.0,0.0,0.0
type_start_end_exact,type_start_end_exact,742,2,2,0,2,2,0.0,0.0,0.0,0.0
type_start_end_exact,type_start_end_exact,745,0,0,0,0,0,0.0,0.0,0.0,1.0
type_start_end_exact,type_start_end_exact,750,1,1,0,1,1,0.0,0.0,0.0,0.0
type_start_end_exact,type_start_end_exact,758,2,0,0,0,2,0.0,0.0,0.0,0.0
type_start_end_exact,type_start_end_exact,764,0,0,0,0,0,0.0,0.0,0.0,1.0
type_start_end_exact,type_start_end_exact,769,5,6,0,6,5,0.0,0.0,0.0,0.0
type_start_end_exact,type_start_end_exact,772,0,0,0,0,0,0.0,0.0,0.0,1.0
type_start_end_exact,type_start_end_exact,774,0,0,0,0,0,0.0,0.0,0.0,1.0
type_start_end_exact,type_start_end_exact,777,2,0,0,0,2,0.0,0.0,0.0,0.0
type_start_end_exact,type_start_end_exact,784,2,1,0,1,2,0.0,0.0,0.0,0.0
type_start_end_exact,type_start_end_exact,794,2,7,0,7,2,0.0,0.0,0.0,0.0
type_start_end_exact,type_start_end_exact,807,2,1,0,1,2,0.0,0.0,0.0,0.0
type_start_end_exact,type_start_end_exact,817,2,2,0,2,2,0.0,0.0,0.0,0.0
type_start_end_exact,type_start_end_exact,826,1,1,0,1,1,0.0,0.0,0.0,0.0
type_start_end_exact,type_start_end_exact,839,1,2,0,2,1,0.0,0.0,0.0,0.0
type_start_end_exact,type_start_end_exact,845,1,1,0,1,1,0.0,0.0,0.0,0.0
type_start_end_exact,type_start_end_exact,855,1,0,0,0,1,0.0,0.0,0.0,0.0
type_start_end_exact,type_start_end_exact,857,1,1,0,1,1,0.0,0.0,0.0,0.0
type_start_end_exact,type_start_end_exact,861,6,2,0,2,6,0.0,0.0,0.0,0.0
type_start_end_exact,type_start_end_exact,862,6,2,0,2,6,0.0,0.0,0.0,0.0
type_start_end_exact,type_start_end_exact,867,0,0,0,0,0,0.0,0.0,0.0,1.0
type_start_end_exact,type_start_end_exact,870,0,0,0,0,0,0.0,0.0,0.0,1.0
type_start_end_exact,type_start_end_exact,885,1,3,0,3,1,0.0,0.0,0.0,0.0
type_start_end_exact,type_start_end_exact,888,1,1,0,1,1,0.0,0.0,0.0,0.0
type_start_end_exact,type_start_end_exact,890,1,1,0,1,1,0.0,0.0,0.0,0.0
type_start_end_exact,type_start_end_exact,897,3,3,0,3,3,0.0,0.0,0.0,0.0
type_start_end_exact,type_start_end_exact,902,2,0,0,0,2,0.0,0.0,0.0,0.0
type_start_end_exact,type_start_end_exact,908,1,1,0,1,1,0.0,0.0,0.0,0.0
type_start_end_exact,type_start_end_exact,924,1,1,0,1,1,0.0,0.0,0.0,0.0
type_start_end_exact,type_start_end_exact,927,1,1,0,1,1,0.0,0.0,0.0,0.0
type_start_end_exact,type_start_end_exact,953,2,2,0,2,2,0.0,0.0,0.0,0.0
type_start_end_exact,type_start_end_exact,965,1,1,0,1,1,0.0,0.0,0.0,0.0
type_start_end_exact,type_start_end_exact,977,1,1,0,1,1,0.0,0.0,0.0,0.0
type_start_end_exact,type_start_end_exact,1045,1,1,0,1,1,0.0,0.0,0.0,0.0
type_start_end_exact,type_start_end_exact,1064,2,2,0,2,2,0.0,0.0,0.0,0.0
type_start_end_exact,type_start_end_exact,1066,2,0,0,0,2,0.0,0.0,0.0,0.0
type_start_end_exact,type_start_end_exact,1076,1,4,0,4,1,0.0,0.0,0.0,0.0
type_start_end_exact,type_start_end_exact,1078,1,1,0,1,1,0.0,0.0,0.0,0.0
type_start_end_exact,type_start_end_exact,1081,3,2,0,2,3,0.0,0.0,0.0,0.0
type_start_end_exact,type_start_end_exact,1087,1,0,0,0,1,0.0,0.0,0.0,0.0
type_start_end_exact,type_start_end_exact,1101,2,1,0,1,2,0.0,0.0,0.0,0.0
type_start_end_exact,type_start_end_exact,1105,3,0,0,0,3,0.0,0.0,0.0,0.0
type_start_end_exact,type_start_end_exact,1106,3,0,0,0,3,0.0,0.0,0.0,0.0
type_start_end_exact,type_start_end_exact,1111,1,0,0,0,1,0.0,0.0,0.0,0.0
type_start_end_exact,type_start_end_exact,1117,2,4,0,4,2,0.0,0.0,0.0,0.0
type_start_end_exact,type_start_end_exact,1130,1,0,0,0,1,0.0,0.0,0.0,0.0
type_start_end_exact,type_start_end_exact,1134,2,0,0,0,2,0.0,0.0,0.0,0.0
type_start_end_exact,type_start_end_exact,1142,1,2,0,2,1,0.0,0.0,0.0,0.0
type_start_end_exact,type_start_end_exact,1145,1,1,0,1,1,0.0,0.0,0.0,0.0
type_start_end_exact,type_start_end_exact,1149,1,1,0,1,1,0.0,0.0,0.0,0.0
type_start_end_exact,type_start_end_exact,1157,9,3,0,3,9,0.0,0.0,0.0,0.0
type_start_end_exact,type_start_end_exact,1160,2,1,0,1,2,0.0,0.0,0.0,0.0
type_start_end_exact,type_start_end_exact,1168,1,1,0,1,1,0.0,0.0,0.0,0.0
type_start_end_exact,type_start_end_exact,1169,1,1,0,1,1,0.0,0.0,0.0,0.0
type_start_end_exact,type_start_end_exact,1179,0,0,0,0,0,0.0,0.0,0.0,1.0
type_start_end_exact,type_start_end_exact,1180,0,0,0,0,0,0.0,0.0,0.0,1.0
type_start_end_exact,type_start_end_exact,1181,0,0,0,0,0,0.0,0.0,0.0,1.0
type_start_end_exact,type_start_end_exact,1184,0,0,0,0,0,0.0,0.0,0.0,1.0
type_start_end_exact,type_start_end_exact,1186,0,0,0,0,0,0.0,0.0,0.0,1.0
type_start_end_exact,type_start_end_exact,1195,3,0,0,0,3,0.0,0.0,0.0,0.0
type_start_end_exact,type_start_end_exact,1199,4,0,0,0,4,0.0,0.0,0.0,0.0
type_start_end_exact,type_start_end_exact,1201,1,1,0,1,1,0.0,0.0,0.0,0.0
type_start_end_exact,type_start_end_exact,1216,0,0,0,0,0,0.0,0.0,0.0,1.0
type_start_end_exact,type_start_end_exact,1217,0,0,0,0,0,0.0,0.0,0.0,1.0
type_start_end_exact,type_start_end_exact,1222,1,0,0,0,1,0.0,0.0,0.0,0.0
type_start_end_exact,type_start_end_exact,1242,1,0,0,0,1,0.0,0.0,0.0,0.0
type_start_end_exact,type_start_end_exact,1246,1,0,0,0,1,0.0,0.0,0.0,0.0
type_start_end_exact,type_start_end_exact,1260,2,0,0,0,2,0.0,0.0,0.0,0.0
type_start_end_exact,type_start_end_exact,1269,3,2,0,2,3,0.0,0.0,0.0,0.0
type_start_end_exact,type_start_end_exact,1281,2,2,0,2,2,0.0,0.0,0.0,0.0
type_start_end_exact,type_start_end_exact,1285,1,1,0,1,1,0.0,0.0,0.0,0.0
type_start_end_exact,type_start_end_exact,1289,1,3,0,3,1,0.0,0.0,0.0,0.0
type_start_end_exact,type_start_end_exact,1294,1,1,0,1,1,0.0,0.0,0.0,0.0
type_start_end_exact,type_start_end_exact,1297,1,1,0,1,1,0.0,0.0,0.0,0.0
type_start_end_exact,type_start_end_exact,1309,2,2,0,2,2,0.0,0.0,0.0,0.0
type_start_end_exact,type_start_end_exact,1323,6,0,0,0,6,0.0,0.0,0.0,0.0
type_start_end_exact,type_start_end_exact,1325,1,1,0,1,1,0.0,0.0,0.0,0.0
type_start_end_exact,type_start_end_exact,1349,1,1,0,1,1,0.0,0.0,0.0,0.0
type_start_end_exact,type_start_end_exact,1355,1,1,0,1,1,0.0,0.0,0.0,0.0
type_start_end_exact,type_start_end_exact,1357,1,1,0,1,1,0.0,0.0,0.0,0.0
type_start_end_exact,type_start_end_exact,1361,9,5,0,5,9,0.0,0.0,0.0,0.0
type_start_end_exact,type_start_end_exact,1369,1,1,0,1,1,0.0,0.0,0.0,0.0
type_start_end_exact,type_start_end_exact,1375,2,1,0,1,2,0.0,0.0,0.0,0.0
type_start_end_exact,type_start_end_exact,1394,1,1,0,1,1,0.0,0.0,0.0,0.0
type_start_end_exact,type_start_end_exact,1397,1,1,0,1,1,0.0,0.0,0.0,0.0
type_start_end_exact,type_start_end_exact,1399,1,1,0,1,1,0.0,0.0,0.0,0.0
type_start_end_exact,type_start_end_exact,1402,1,0,0,0,1,0.0,0.0,0.0,0.0
type_start_end_exact,type_start_end_exact,1405,1,0,0,0,1,0.0,0.0,0.0,0.0
type_start_end_exact,type_start_end_exact,1425,7,1,0,1,7,0.0,0.0,0.0,0.0
type_start_end_exact,type_start_end_exact,1428,2,1,0,1,2,0.0,0.0,0.0,0.0
type_start_end_exact,type_start_end_exact,1431,2,2,0,2,2,0.0,0.0,0.0,0.0
type_start_end_exact,type_start_end_exact,1433,1,1,0,1,1,0.0,0.0,0.0,0.0
type_start_end_exact,type_start_end_exact,1475,1,1,0,1,1,0.0,0.0,0.0,0.0
type_start_end_exact,type_start_end_exact,1487,2,0,0,0,2,0.0,0.0,0.0,0.0
type_start_end_exact,type_start_end_exact,1497,1,1,0,1,1,0.0,0.0,0.0,0.0
type_start_end_exact,type_start_end_exact,1506,2,0,0,0,2,0.0,0.0,0.0,0.0
type_start_end_exact,type_start_end_exact,1513,2,3,0,3,2,0.0,0.0,0.0,0.0
type_start_end_exact,type_start_end_exact,1518,2,0,0,0,2,0.0,0.0,0.0,0.0
type_start_end_exact,type_start_end_exact,1521,2,4,0,4,2,0.0,0.0,0.0,0.0
type_start_end_exact,type_start_end_exact,1533,2,1,0,1,2,0.0,0.0,0.0,0.0
type_start_end_exact,type_start_end_exact,1536,1,0,0,0,1,0.0,0.0,0.0,0.0
type_start_end_exact,type_start_end_exact,1537,1,0,0,0,1,0.0,0.0,0.0,0.0
type_start_end_exact,type_start_end_exact,1538,1,0,0,0,1,0.0,0.0,0.0,0.0
type_start_end_exact,type_start_end_exact,1539,1,0,0,0,1,0.0,0.0,0.0,0.0
type_start_end_exact,type_start_end_exact,1540,1,0,0,0,1,0.0,0.0,0.0,0.0
type_start_end_exact,type_start_end_exact,1541,1,0,0,0,1,0.0,0.0,0.0,0.0
type_start_end_exact,type_start_end_exact,1542,1,0,0,0,1,0.0,0.0,0.0,0.0
type_start_end_exact,type_start_end_exact,1543,1,0,0,0,1,0.0,0.0,0.0,0.0
type_start_end_exact,type_start_end_exact,1545,2,4,0,4,2,0.0,0.0,0.0,0.0
type_start_end_exact,type_start_end_exact,1561,2,4,0,4,2,0.0,0.0,0.0,0.0
type_start_end_exact,type_start_end_exact,1562,2,0,0,0,2,0.0,0.0,0.0,0.0
type_start_end_exact,type_start_end_exact,1573,0,0,0,0,0,0.0,0.0,0.0,1.0
type_start_end_exact,type_start_end_exact,1578,4,0,0,0,4,0.0,0.0,0.0,0.0
type_start_end_exact,type_start_end_exact,1589,2,3,0,3,2,0.0,0.0,0.0,0.0
type_start_end_exact,type_start_end_exact,1604,1,1,0,1,1,0.0,0.0,0.0,0.0
type_start_end_exact,type_start_end_exact,1605,1,1,0,1,1,0.0,0.0,0.0,0.0
type_start_end_exact,type_start_end_exact,1610,3,0,0,0,3,0.0,0.0,0.0,0.0
type_start_end_exact,type_start_end_exact,1619,1,0,0,0,1,0.0,0.0,0.0,0.0
type_start_end_exact,type_start_end_exact,1624,0,0,0,0,0,0.0,0.0,0.0,1.0
type_start_end_exact,type_start_end_exact,1626,0,0,0,0,0,0.0,0.0,0.0,1.0
type_start_end_exact,type_start_end_exact,1641,1,0,0,0,1,0.0,0.0,0.0,0.0
type_start_end_exact,type_start_end_exact,1654,1,1,0,1,1,0.0,0.0,0.0,0.0
type_start_end_exact,type_start_end_exact,1659,2,1,0,1,2,0.0,0.0,0.0,0.0
type_start_end_exact,type_start_end_exact,1673,1,1,0,1,1,0.0,0.0,0.0,0.0
type_start_end_exact,type_start_end_exact,1678,1,1,0,1,1,0.0,0.0,0.0,0.0
type_start_end_exact,type_start_end_exact,1685,1,5,0,5,1,0.0,0.0,0.0,0.0
type_start_end_exact,type_start_end_exact,1693,1,1,0,1,1,0.0,0.0,0.0,0.0
type_start_end_exact,type_start_end_exact,1705,2,4,0,4,2,0.0,0.0,0.0,0.0
type_start_end_exact,type_start_end_exact,1714,4,0,0,0,4,0.0,0.0,0.0,0.0
type_start_end_exact,type_start_end_exact,1721,3,3,0,3,3,0.0,0.0,0.0,0.0
type_start_end_exact,type_start_end_exact,1725,1,1,0,1,1,0.0,0.0,0.0,0.0
type_start_end_exact,type_start_end_exact,1726,1,1,0,1,1,0.0,0.0,0.0,0.0
type_start_end_exact,type_start_end_exact,1733,1,1,0,1,1,0.0,0.0,0.0,0.0
type_start_end_exact,type_start_end_exact,1759,3,0,0,0,3,0.0,0.0,0.0,0.0
type_start_end_exact,type_start_end_exact,1762,1,1,0,1,1,0.0,0.0,0.0,0.0
type_start_end_exact,type_start_end_exact,1769,2,0,0,0,2,0.0,0.0,0.0,0.0
type_start_end_exact,type_start_end_exact,1772,1,0,0,0,1,0.0,0.0,0.0,0.0
type_start_end_exact,type_start_end_exact,1774,1,0,0,0,1,0.0,0.0,0.0,0.0
type_start_end_exact,type_start_end_exact,1775,1,0,0,0,1,0.0,0.0,0.0,0.0
type_start_end_exact,type_start_end_exact,1782,1,0,0,0,1,0.0,0.0,0.0,0.0
